1692824628,187,timing,elapsed_us,369,start_us,1692824628452678,stop_us,1692824628453047,-,BESServerHandler::execute
1692824628,187,timing,elapsed_us,230,start_us,1692824628452772,stop_us,1692824628453002,-,BESInterface::execute_request
1692824628,187,timing,elapsed_us,34,start_us,1692824628452926,stop_us,1692824628452960,[thread:http-nio-8080-exec-9-37][bes_client:/-0],ShowBesKeyResponseHandler::execute
1692824628,187,timing,elapsed_us,6,start_us,1692824628452989,stop_us,1692824628452995,[thread:http-nio-8080-exec-9-37][bes_client:/-0],show besKey for SupportEmail; transmitting
1692824628,187,timing,elapsed_us,170,start_us,1692824628540654,stop_us,1692824628540824,-,BESServerHandler::execute
1692824628,187,timing,elapsed_us,115,start_us,1692824628540675,stop_us,1692824628540790,-,BESInterface::execute_request
1692824628,187,timing,elapsed_us,7,start_us,1692824628540763,stop_us,1692824628540770,client: /-0:1,show status; transmitting
1692824698,187,timing,elapsed_us,756,start_us,1692824698016701,stop_us,1692824698017457,-,BESServerHandler::execute
1692824698,187,timing,elapsed_us,638,start_us,1692824698016735,stop_us,1692824698017373,-,BESInterface::execute_request
1692824698,187,timing,elapsed_us,439,start_us,1692824698016866,stop_us,1692824698017305,[thread:http-nio-8080-exec-8-36][bes_client:/-0],ShowNodeResponseHandler::execute
1692824698,187,timing,elapsed_us,11,start_us,1692824698017348,stop_us,1692824698017359,[thread:http-nio-8080-exec-8-36][bes_client:/-0],show node for /data/nc/fnoc1.nc; transmitting
1692824698,187,timing,elapsed_us,229,start_us,1692824698060693,stop_us,1692824698060922,-,BESServerHandler::execute
1692824698,187,timing,elapsed_us,145,start_us,1692824698060715,stop_us,1692824698060860,-,BESInterface::execute_request
1692824698,187,timing,elapsed_us,13,start_us,1692824698060817,stop_us,1692824698060830,client: /-0:3,show status; transmitting
1692824698,187,timing,elapsed_us,662,start_us,1692824698152674,stop_us,1692824698153336,-,BESServerHandler::execute
1692824698,187,timing,elapsed_us,578,start_us,1692824698152697,stop_us,1692824698153275,-,BESInterface::execute_request
1692824698,187,timing,elapsed_us,17,start_us,1692824698153100,stop_us,1692824698153117,[thread:http-nio-8080-exec-8-36][bes_client:/-0],NCRequestHandler::nc_build_version
1692824698,187,timing,elapsed_us,11,start_us,1692824698153249,stop_us,1692824698153260,[thread:http-nio-8080-exec-8-36][bes_client:/-0],show version; transmitting
1692824698,187,timing,elapsed_us,214,start_us,1692824698240680,stop_us,1692824698240894,-,BESServerHandler::execute
1692824698,187,timing,elapsed_us,134,start_us,1692824698240701,stop_us,1692824698240835,-,BESInterface::execute_request
1692824698,187,timing,elapsed_us,13,start_us,1692824698240795,stop_us,1692824698240808,client: /-0:5,show status; transmitting
1692824698,187,timing,elapsed_us,2733,start_us,1692824698332703,stop_us,1692824698335436,-,BESServerHandler::execute
1692824698,187,timing,elapsed_us,2694,start_us,1692824698332725,stop_us,1692824698335419,-,BESInterface::execute_request
1692824698,187,timing,elapsed_us,18,start_us,1692824698333254,stop_us,1692824698333272,[thread:http-nio-8080-exec-8-36][bes_client:/-0],set container in catalog values catalogContainer,/data/nc/fnoc1.nc; transmitting
1692824698,187,timing,elapsed_us,8,start_us,1692824698333332,stop_us,1692824698333340,[thread:http-nio-8080-exec-8-36][bes_client:/-0],define d1 in default as catalogContainer; transmitting
1692824698,187,timing,elapsed_us,1457,start_us,1692824698333837,stop_us,1692824698335294,[thread:http-nio-8080-exec-8-36][bes_client:/-0],NCRequestHandler::nc_build_dmr
1692824698,187,timing,elapsed_us,97,start_us,1692824698335311,stop_us,1692824698335408,[thread:http-nio-8080-exec-8-36][bes_client:/-0],get dmr for d1 return as dap2; transmitting
1692824698,187,timing,elapsed_us,126,start_us,1692824698420657,stop_us,1692824698420783,-,BESServerHandler::execute
1692824698,187,timing,elapsed_us,82,start_us,1692824698420668,stop_us,1692824698420750,-,BESInterface::execute_request
1692824698,187,timing,elapsed_us,7,start_us,1692824698420728,stop_us,1692824698420735,client: /-0:7,show status; transmitting
1692827054,187,timing,elapsed_us,10838964,start_us,1692827043212668,stop_us,1692827054051632,-,BESServerHandler::execute
1692827054,187,timing,elapsed_us,10838244,start_us,1692827043212693,stop_us,1692827054050937,-,BESInterface::execute_request
1692827043,187,timing,elapsed_us,678171,start_us,1692827043216966,stop_us,1692827043895137,-,RemoteResource::get_url() - source url: https://cmr.uat.earthdata.nasa.gov/search/granules.umm_json_v1_4?collection_concept_id=C1241426872-NSIDC_CUAT&granule_ur=ATL06_20200101021201_00820603_005_01.h5
1692827043,187,timing,elapsed_us,9,start_us,1692827043895596,stop_us,1692827043895605,http-nio-8080-exec-3:31[bes_client:/-0],set container in ngap values ngapContainer,collections/C1241426872-NSIDC_CUAT/granules/ATL06_20200101021201_00820603_005_01.h5; transmitting
