key, granule, total (s), cmr (s), dmrpp (s), signed_url (s), transmit (s), BES response, BES path, DAP CE
1692904238-22196,ATL03_20200101145654_00900605_005_01.h5.dmrpp,3.978981,0.247897,2.523445,-,1.159062,get.dap,/hyrax/ngap/collections/C1241426826-NSIDC_CUAT/granules/ATL03_20200101145654_00900605_005_01.h5.dap,/gt3r_heights_delta_time[6710118:149:8209976];/gt3r_heights_lat_ph[6710118:149:8209976];/gt3r_heights_lon_ph[6710118:149:8209976];/gt3r_heights_h_ph[6710118:149:8209976];/gt3r_heights_signal_conf_ph[6710118:149:8209976][0:1:4]
1692904270-22196,ATL03_20200101145654_00900605_005_01.h5.dmrpp,3.071191,0.226466,2.345242,-,0.451668,get.dap,/hyrax/ngap/collections/C1241426826-NSIDC_CUAT/granules/ATL03_20200101145654_00900605_005_01.h5.dap,/gt3r_heights_delta_time[6710118:149:8209976];/gt3r_heights_lat_ph[6710118:149:8209976];/gt3r_heights_lon_ph[6710118:149:8209976];/gt3r_heights_h_ph[6710118:149:8209976];/gt3r_heights_signal_conf_ph[6710118:149:8209976][0:1:4]
1692904286-22196,ATL03_20200101145654_00900605_005_01.h5.dmrpp,3.013873,0.21704,2.341331,-,0.408918,get.dap,/hyrax/ngap/collections/C1241426826-NSIDC_CUAT/granules/ATL03_20200101145654_00900605_005_01.h5.dap,/gt3r_heights_delta_time[6710118:149:8209976];/gt3r_heights_lat_ph[6710118:149:8209976];/gt3r_heights_lon_ph[6710118:149:8209976];/gt3r_heights_h_ph[6710118:149:8209976];/gt3r_heights_signal_conf_ph[6710118:149:8209976][0:1:4]
1692904301-22196,ATL03_20200101145654_00900605_005_01.h5.dmrpp,3.641775,0.543662,2.381407,-,0.670243,get.dap,/hyrax/ngap/collections/C1241426826-NSIDC_CUAT/granules/ATL03_20200101145654_00900605_005_01.h5.dap,/gt3r_heights_delta_time[6710118:149:8209976];/gt3r_heights_lat_ph[6710118:149:8209976];/gt3r_heights_lon_ph[6710118:149:8209976];/gt3r_heights_h_ph[6710118:149:8209976];/gt3r_heights_signal_conf_ph[6710118:149:8209976][0:1:4]
1692904327-22196,ATL03_20200101145654_00900605_005_01.h5.dmrpp,2.982022,0.194841,2.30156,-,0.436968,get.dap,/hyrax/ngap/collections/C1241426826-NSIDC_CUAT/granules/ATL03_20200101145654_00900605_005_01.h5.dap,/gt3r_heights_delta_time[6710118:149:8209976];/gt3r_heights_lat_ph[6710118:149:8209976];/gt3r_heights_lon_ph[6710118:149:8209976];/gt3r_heights_h_ph[6710118:149:8209976];/gt3r_heights_signal_conf_ph[6710118:149:8209976][0:1:4]
1692904342-22196,ATL03_20200101145654_00900605_005_01.h5.dmrpp,3.134913,0.192784,2.459312,-,0.437043,get.dap,/hyrax/ngap/collections/C1241426826-NSIDC_CUAT/granules/ATL03_20200101145654_00900605_005_01.h5.dap,/gt3r_heights_delta_time[6710118:149:8209976];/gt3r_heights_lat_ph[6710118:149:8209976];/gt3r_heights_lon_ph[6710118:149:8209976];/gt3r_heights_h_ph[6710118:149:8209976];/gt3r_heights_signal_conf_ph[6710118:149:8209976][0:1:4]
1692904358-22196,ATL03_20200101145654_00900605_005_01.h5.dmrpp,2.983359,0.203545,2.332392,-,0.398773,get.dap,/hyrax/ngap/collections/C1241426826-NSIDC_CUAT/granules/ATL03_20200101145654_00900605_005_01.h5.dap,/gt3r_heights_delta_time[6710118:149:8209976];/gt3r_heights_lat_ph[6710118:149:8209976];/gt3r_heights_lon_ph[6710118:149:8209976];/gt3r_heights_h_ph[6710118:149:8209976];/gt3r_heights_signal_conf_ph[6710118:149:8209976][0:1:4]
1692926132-22196,saildrone-gen_6-arctic_misst_2022-SBE56-sd1041-20220618T000000-20220817T590000-v1.nc.dmrpp,5.105306,0.390653,2.271929,2.308992,0.121317,get.dap,/hyrax/ngap/collections/C1259094266-POCUMULUS/granules/saildrone-gen_6-arctic_misst_2022-SBE56-sd1041-20220618T000000-20220817T590000-v1.dap,-
1693040421-22196,ATL08_20200106083947_01620610_005_01.h5.dmrpp,6.211682,0.769448,2.78934,2.395806,0.247241,get.dap,/hyrax/ngap/collections/C1241426907-NSIDC_CUAT/granules/ATL08_20200106083947_01620610_005_01.h5.dap,/orbit_info_rgt;/orbit_info_orbit_number;/orbit_info_crossing_time;/orbit_info_sc_orient;/orbit_info_sc_orient_time
1693126819-22196,ATL08_20200101220129_00940612_005_01.h5.dmrpp,9.809368,0.670128,6.382713,2.508863,0.233827,get.dap,/hyrax/ngap/collections/C1241426907-NSIDC_CUAT/granules/ATL08_20200101220129_00940612_005_01.h5.dap,/orbit_info_rgt;/orbit_info_orbit_number;/orbit_info_crossing_time;/orbit_info_sc_orient;/orbit_info_sc_orient_time
1693213218-22196,ATL08_20200102084807_01010610_005_01.h5.dmrpp,8.082232,0.495831,4.541961,2.758347,0.275492,get.dap,/hyrax/ngap/collections/C1241426907-NSIDC_CUAT/granules/ATL08_20200102084807_01010610_005_01.h5.dap,/orbit_info_rgt;/orbit_info_orbit_number;/orbit_info_crossing_time;/orbit_info_sc_orient;/orbit_info_sc_orient_time
1693246993-22196,ATL06_20200101223747_00950603_005_01.h5.dmrpp,5.548983,0.204731,2.303265,2.307529,0.716846,get.dap,/hyrax/ngap/collections/C1241426872-NSIDC_CUAT/granules/ATL06_20200101223747_00950603_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_ice_segments_latitude[0:256:];/gt3r_land_ice_segments_longitude[0:256:];/gt3r_land_ice_segments_delta_time[0:256:];/gt3l_land_ice_segments_latitude[0:256:];/gt3l_land_ice_segments_longitude[0:256:];/gt3l_land_ice_segments_delta_time[0:256:];/gt2r_land_ice_segments_latitude[0:256:];/gt2r_land_ice_segments_longitude[0:256:];/gt2r_land_ice_segments_delta_time[0:256:];/gt2l_land_ice_segments_latitude[0:256:];/gt2l_land_ice_segments_longitude[0:256:];/gt2l_land_ice_segments_delta_time[0:256:];/gt1r_land_ice_segments_latitude[0:256:];/gt1r_land_ice_segments_longitude[0:256:];/gt1r_land_ice_segments_delta_time[0:256:];/gt1l_land_ice_segments_latitude[0:256:];/gt1l_land_ice_segments_longitude[0:256:];/gt1l_land_ice_segments_delta_time[0:256:]
1693247016-22196,ATL06_20200101223747_00950603_005_01.h5.dmrpp,3.52078,0.208359,2.307893,-,0.985342,get.dap,/hyrax/ngap/collections/C1241426872-NSIDC_CUAT/granules/ATL06_20200101223747_00950603_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_ice_segments_latitude[0:256:];/gt3r_land_ice_segments_longitude[0:256:];/gt3r_land_ice_segments_delta_time[0:256:];/gt3l_land_ice_segments_latitude[0:256:];/gt3l_land_ice_segments_longitude[0:256:];/gt3l_land_ice_segments_delta_time[0:256:];/gt2r_land_ice_segments_latitude[0:256:];/gt2r_land_ice_segments_longitude[0:256:];/gt2r_land_ice_segments_delta_time[0:256:];/gt2l_land_ice_segments_latitude[0:256:];/gt2l_land_ice_segments_longitude[0:256:];/gt2l_land_ice_segments_delta_time[0:256:];/gt1r_land_ice_segments_latitude[0:256:];/gt1r_land_ice_segments_longitude[0:256:];/gt1r_land_ice_segments_delta_time[0:256:];/gt1l_land_ice_segments_latitude[0:256:];/gt1l_land_ice_segments_longitude[0:256:];/gt1l_land_ice_segments_delta_time[0:256:]
1693247033-22196,ATL06_20200101223747_00950603_005_01.h5.dmrpp,3.482733,0.219475,2.367016,-,0.879012,get.dap,/hyrax/ngap/collections/C1241426872-NSIDC_CUAT/granules/ATL06_20200101223747_00950603_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_ice_segments_latitude[0:256:];/gt3r_land_ice_segments_longitude[0:256:];/gt3r_land_ice_segments_delta_time[0:256:];/gt3l_land_ice_segments_latitude[0:256:];/gt3l_land_ice_segments_longitude[0:256:];/gt3l_land_ice_segments_delta_time[0:256:];/gt2r_land_ice_segments_latitude[0:256:];/gt2r_land_ice_segments_longitude[0:256:];/gt2r_land_ice_segments_delta_time[0:256:];/gt2l_land_ice_segments_latitude[0:256:];/gt2l_land_ice_segments_longitude[0:256:];/gt2l_land_ice_segments_delta_time[0:256:];/gt1r_land_ice_segments_latitude[0:256:];/gt1r_land_ice_segments_longitude[0:256:];/gt1r_land_ice_segments_delta_time[0:256:];/gt1l_land_ice_segments_latitude[0:256:];/gt1l_land_ice_segments_longitude[0:256:];/gt1l_land_ice_segments_delta_time[0:256:]
1693247075-22196,ATL07-01_20200101015629_00820601_005_01.h5.dmrpp,6.400082,0.293369,2.41955,2.325379,1.337173,get.dap,/hyrax/ngap/collections/C1241426887-NSIDC_CUAT/granules/ATL07-01_20200101015629_00820601_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_sea_ice_segments_latitude[0:1024:];/gt3r_sea_ice_segments_longitude[0:1024:];/gt3r_sea_ice_segments_delta_time[0:1024:];/gt3l_sea_ice_segments_latitude[0:1024:];/gt3l_sea_ice_segments_longitude[0:1024:];/gt3l_sea_ice_segments_delta_time[0:1024:];/gt2r_sea_ice_segments_latitude[0:1024:];/gt2r_sea_ice_segments_longitude[0:1024:];/gt2r_sea_ice_segments_delta_time[0:1024:];/gt2l_sea_ice_segments_latitude[0:1024:];/gt2l_sea_ice_segments_longitude[0:1024:];/gt2l_sea_ice_segments_delta_time[0:1024:];/gt1r_sea_ice_segments_latitude[0:1024:];/gt1r_sea_ice_segments_longitude[0:1024:];/gt1r_sea_ice_segments_delta_time[0:1024:];/gt1l_sea_ice_segments_latitude[0:1024:];/gt1l_sea_ice_segments_longitude[0:1024:];/gt1l_sea_ice_segments_delta_time[0:1024:]
1693247205-22196,ATL08_20200101145654_00900605_005_01.h5.dmrpp,5.592992,0.246423,2.49389,2.288098,0.539073,get.dap,/hyrax/ngap/collections/C1241426907-NSIDC_CUAT/granules/ATL08_20200101145654_00900605_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_segments_latitude[0:64:];/gt3r_land_segments_longitude[0:64:];/gt3r_land_segments_delta_time[0:64:];/gt3l_land_segments_latitude[0:64:];/gt3l_land_segments_longitude[0:64:];/gt3l_land_segments_delta_time[0:64:];/gt2r_land_segments_latitude[0:64:];/gt2r_land_segments_longitude[0:64:];/gt2r_land_segments_delta_time[0:64:];/gt2l_land_segments_latitude[0:64:];/gt2l_land_segments_longitude[0:64:];/gt2l_land_segments_delta_time[0:64:];/gt1r_land_segments_latitude[0:64:];/gt1r_land_segments_longitude[0:64:];/gt1r_land_segments_delta_time[0:64:];/gt1l_land_segments_latitude[0:64:];/gt1l_land_segments_longitude[0:64:];/gt1l_land_segments_delta_time[0:64:]
1693247232-22196,ATL08_20200101145654_00900605_005_01.h5.dmrpp,3.041848,0.233188,2.315315,-,0.468582,get.dap,/hyrax/ngap/collections/C1241426907-NSIDC_CUAT/granules/ATL08_20200101145654_00900605_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_segments_latitude[0:64:];/gt3r_land_segments_longitude[0:64:];/gt3r_land_segments_delta_time[0:64:];/gt3l_land_segments_latitude[0:64:];/gt3l_land_segments_longitude[0:64:];/gt3l_land_segments_delta_time[0:64:];/gt2r_land_segments_latitude[0:64:];/gt2r_land_segments_longitude[0:64:];/gt2r_land_segments_delta_time[0:64:];/gt2l_land_segments_latitude[0:64:];/gt2l_land_segments_longitude[0:64:];/gt2l_land_segments_delta_time[0:64:];/gt1r_land_segments_latitude[0:64:];/gt1r_land_segments_longitude[0:64:];/gt1r_land_segments_delta_time[0:64:];/gt1l_land_segments_latitude[0:64:];/gt1l_land_segments_longitude[0:64:];/gt1l_land_segments_delta_time[0:64:]
1693247253-22196,ATL08_20200101145654_00900605_005_01.h5.dmrpp,2.975038,0.217131,2.275952,-,0.457834,get.dap,/hyrax/ngap/collections/C1241426907-NSIDC_CUAT/granules/ATL08_20200101145654_00900605_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_segments_latitude[0:64:];/gt3r_land_segments_longitude[0:64:];/gt3r_land_segments_delta_time[0:64:];/gt3l_land_segments_latitude[0:64:];/gt3l_land_segments_longitude[0:64:];/gt3l_land_segments_delta_time[0:64:];/gt2r_land_segments_latitude[0:64:];/gt2r_land_segments_longitude[0:64:];/gt2r_land_segments_delta_time[0:64:];/gt2l_land_segments_latitude[0:64:];/gt2l_land_segments_longitude[0:64:];/gt2l_land_segments_delta_time[0:64:];/gt1r_land_segments_latitude[0:64:];/gt1r_land_segments_longitude[0:64:];/gt1r_land_segments_delta_time[0:64:];/gt1l_land_segments_latitude[0:64:];/gt1l_land_segments_longitude[0:64:];/gt1l_land_segments_delta_time[0:64:]
1693247268-22196,ATL08_20200101145654_00900605_005_01.h5.dmrpp,3.376784,0.245103,2.386485,-,0.719126,get.dap,/hyrax/ngap/collections/C1241426907-NSIDC_CUAT/granules/ATL08_20200101145654_00900605_005_01.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_segments_latitude[0:64:];/gt3r_land_segments_longitude[0:64:];/gt3r_land_segments_delta_time[0:64:];/gt3l_land_segments_latitude[0:64:];/gt3l_land_segments_longitude[0:64:];/gt3l_land_segments_delta_time[0:64:];/gt2r_land_segments_latitude[0:64:];/gt2r_land_segments_longitude[0:64:];/gt2r_land_segments_delta_time[0:64:];/gt2l_land_segments_latitude[0:64:];/gt2l_land_segments_longitude[0:64:];/gt2l_land_segments_delta_time[0:64:];/gt1r_land_segments_latitude[0:64:];/gt1r_land_segments_longitude[0:64:];/gt1r_land_segments_delta_time[0:64:];/gt1l_land_segments_latitude[0:64:];/gt1l_land_segments_longitude[0:64:];/gt1l_land_segments_delta_time[0:64:]
1693247317-22196,ATL10-01_20200101002212_00810601_005_02.h5.dmrpp,6.029091,0.2328,2.348175,2.281278,1.146782,get.dap,/hyrax/ngap/collections/C1241426950-NSIDC_CUAT/granules/ATL10-01_20200101002212_00810601_005_02.h5.dap,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt3r_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt3r_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt3l_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt3l_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt3l_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt2r_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt2r_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt2r_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt2l_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt2l_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt2l_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt1r_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt1r_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt1r_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:];/gt1l_freeboard_beam_segment_beam_freeboard_latitude[0:2048:];/gt1l_freeboard_beam_segment_beam_freeboard_longitude[0:2048:];/gt1l_freeboard_beam_segment_beam_freeboard_delta_time[0:2048:]
